feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,label,id
-1.9596701238797756,Category C,1,Alpha,-0.4458294809755354,2025-12-15 15:59:23.583406,-0.1008651097054136,28.759752964014364,-1.5169741368807046,0,0.0,37
-1.3281860488984305,Category B,0,Gamma,-0.8270375650347882,2025-03-18 15:59:23.583406,0.02621029151865091,60.770714116488804,0.37829091464932907,1,,38
0.19686123586912352,Category C,0,Epsilon,0.003962181121075194,2024-12-31 15:59:23.583406,0.38998586163351884,97.41612824919898,0.20753749153526455,1,1.0,39
0.7384665799954104,Category B,0,Gamma,0.5190327410915175,2025-05-06 15:59:23.583406,-1.0869453243167277,4.007641301660966,0.8581598121513199,0,0.0,40
0.1713682811899705,Category C,1,Beta,0.30925026955243373,2025-02-18 15:59:23.583406,1.3213711056665753,29.63959044847031,-1.4663624489179785,0,0.0,41
-0.11564828238824053,Category D,1,Delta,0.5091626800766724,2025-08-18 15:59:23.583406,-1.025329550768051,28.848122809239015,0.14151927206913947,0,,42
-0.3011036955892888,Category D,0,Delta,-0.7605788732891259,2025-12-06 15:59:23.583406,-1.251470562361394,98.25461663948262,0.4289857704924373,1,1.0,43
-1.4785219903674274,Category C,1,Delta,1.5818811247582527,2025-10-02 15:59:23.583406,-0.16652401270302583,14.132289354972263,-0.9019705520638241,0,0.0,44
-0.7198442083947086,Category B,1,Alpha,-0.3423808553386246,2025-10-12 15:59:23.583406,-1.2792974977895843,81.42365796157351,0.11652554303198383,1,0.0,45
-0.4606387709597875,Category D,0,Gamma,-0.11891565147659144,2025-05-22 15:59:23.583406,1.5619405361913763,28.180830787228786,-0.7269489869075195,1,0.0,46
1.0571222262189157,Category B,1,Gamma,-1.3186559092178678,2025-11-07 15:59:23.583406,-0.23070326968305513,86.19969500793418,-0.8253536360778947,1,,47
0.3436182895684614,Category B,0,Alpha,-0.1938551562972839,2025-09-01 15:59:23.583406,-3.22116749784043,49.28733923269076,-0.5306051842241123,1,,48
-1.763040155362734,Category D,1,Beta,0.5322377368515171,2025-03-04 15:59:23.583406,0.19994851812504208,24.983847430085344,-0.2660983498353848,1,0.0,49
0.324083969394795,Category A,0,Delta,0.7625106126926647,2025-01-01 15:59:23.583406,0.5535059868540404,71.26356854347395,1.2387348772505633,0,1.0,50
-0.38508228041631654,Category A,1,Delta,1.5619407371867822,2025-06-25 15:59:23.583406,-0.42143224839021776,84.31649557706432,-0.3217713550410121,1,0.0,51
-0.6769220003059587,Category B,1,Alpha,0.5202348958254609,2025-12-13 15:59:23.583406,-1.3558930257612087,47.5437817119953,-0.845851314094681,0,0.0,52
0.6116762888408679,Category D,1,Delta,0.2769131957997032,2025-05-13 15:59:23.583406,-0.10330701666649811,71.68493829572128,0.8128903294492634,0,1.0,53
1.030999522495951,Category A,1,Epsilon,-0.44629511151431916,2025-05-08 15:59:23.583406,-0.4817054672268445,18.97666986863184,1.0276887380577857,0,1.0,54
0.9312801191161986,Category C,1,Gamma,-0.6617404082330068,2025-10-25 15:59:23.583406,-0.9755719198590362,93.82360589703784,0.8194478915998448,1,1.0,55
-0.8392175232226385,Category B,0,Delta,0.9702485146681558,2025-03-30 15:59:23.583406,-1.0638250700947505,10.548501131730829,1.369267305475437,0,0.0,56
-0.3092123758512146,Category A,1,Delta,0.9510703517389086,2025-11-16 15:59:23.583406,0.15623574893738468,22.97312018816449,0.19225964129040218,0,0.0,57
0.33126343140356396,Category D,0,Epsilon,-1.0770127008487727,2025-08-27 15:59:23.583406,0.9030218003896557,29.54761684161401,0.15560614759192168,1,0.0,58
0.9755451271223592,Category D,0,Beta,0.7230958871534814,2025-03-09 15:59:23.583406,0.4615438379970972,16.12254702684405,-0.7038748414211726,1,0.0,59
-0.47917423784528995,Category B,0,Beta,0.6503836913958424,2025-06-01 15:59:23.583406,-1.72799785858838,41.261352885390586,1.3990186615558347,0,0.0,60
-0.18565897666381712,Category D,1,Epsilon,-1.1138088850141943,2025-09-02 15:59:23.583406,0.6154780045559826,46.31586676191222,-0.09216398292144454,0,,61
-1.1063349740060282,Category C,0,Beta,0.5404568047891768,2025-12-03 15:59:23.583406,0.772474012027049,52.34033649702957,-0.3035729222413148,1,0.0,62
-1.1962066240806708,Category C,1,Alpha,-1.0495464594818074,2025-06-02 15:59:23.583406,1.3936967508477665,5.039155208005488,-0.3930080451800249,0,0.0,63
0.812525822394198,Category A,1,Epsilon,-2.4292929676734887,2025-06-07 15:59:23.583406,-0.9498877560918947,22.691500927760547,0.6365735753401008,1,,64
1.356240028570823,Category D,1,Gamma,-0.1601024136920497,2025-02-21 15:59:23.583406,-0.05660263936462753,80.96856186999005,0.08354496653538034,1,1.0,65
-0.07201012158033385,Category C,0,Gamma,0.25781470525498895,2025-05-15 15:59:23.583406,0.567524250303832,81.2498608024086,0.1895017428930553,1,0.0,66
1.0035328978920242,Category B,1,Gamma,-0.1150708048831132,2025-06-09 15:59:23.583406,-0.5275536981396111,33.67066842368033,-0.32453492807502426,1,0.0,67
0.36163602504763415,Category D,1,Delta,2.8671068171879743,2025-01-24 15:59:23.583406,0.5519098503466282,46.656261782286585,-0.19830040140954888,0,1.0,68
-0.6451197546051243,Category A,1,Epsilon,0.37885122923497444,2025-12-17 15:59:23.583406,-0.0240263262179077,19.161839845231817,-0.14806561626988232,0,,69
0.36139560550841393,Category B,0,Epsilon,0.14714181929870035,2025-07-01 15:59:23.583406,-0.8464548166555463,82.39184915176486,1.4215705120079873,0,1.0,70
1.5380365664659692,Category B,0,Beta,0.4295913033140909,2025-08-08 15:59:23.583406,-0.7612422386905463,95.7116884428985,-1.801231629345299,0,0.0,71
-0.03582603910995154,Category B,0,Epsilon,-0.44131900440009764,2025-06-15 15:59:23.583406,1.2492893562748564,29.84393316539406,0.4481913122318485,0,0.0,72
1.5646436558140062,Category C,0,Epsilon,0.9294790620935388,2025-11-18 15:59:23.583406,-0.9964186623966719,78.41185478837792,1.0881623451755575,0,,73
-2.6197451040897444,Category B,1,Beta,0.36100194617710163,2025-04-19 15:59:23.583406,-1.1680002841696138,35.88652448678214,-1.8385281566394431,0,0.0,74
0.8219025043752238,Category C,0,Epsilon,0.3151717038924908,2025-02-10 15:59:23.583406,0.34437886473180945,1.2607582358713496,-0.0714785802582451,1,0.0,75
0.08704706823817121,Category B,1,Epsilon,-0.6241202228669391,2025-05-24 15:59:23.583406,-0.030572784342494407,60.37304493251161,0.9821107859826178,1,1.0,76
-0.2990073504658674,Category C,0,Alpha,-1.5643303264490933,2025-06-26 15:59:23.583406,-1.3116213774267385,41.62946668751646,-0.7529687324326843,0,0.0,77
0.0917607765355023,Category D,1,Beta,-0.5013860890772907,2025-09-08 15:59:23.583406,-0.5194201740895246,76.08506762302082,0.2685409907371889,0,1.0,78
-1.9875689146008928,Category C,0,Alpha,0.2826338562598923,2025-03-20 15:59:23.583406,-0.8167814782605534,75.1276439336369,-0.9319778303175182,0,0.0,79
-0.21967188783751193,Category C,0,Delta,-0.4446994797449462,2025-07-26 15:59:23.583406,-0.6416675462469028,94.65709316812749,0.03308521611334467,0,0.0,80
0.3571125715117464,Category D,0,Beta,0.29172716706737095,2025-11-03 15:59:23.583406,2.5249703968066464,44.344081882025485,1.2775889773935385,1,1.0,81
1.477894044741516,Category B,1,Epsilon,-0.2323618768563049,2025-02-17 15:59:23.583406,-0.3025799046740288,48.76867845152005,1.695611216631911,0,1.0,82
-0.5182702182736474,Category D,1,Epsilon,0.43057948462652357,2024-12-20 15:59:23.583406,-0.8812509441721483,40.64012543060845,0.2552366847367871,1,0.0,83
-0.8084936028931876,Category B,0,Alpha,-0.9768241258753142,2025-11-09 15:59:23.583406,2.0217874907996496,30.39694882524926,-1.2789653477880532,1,0.0,84
-0.5017570435845365,Category C,0,Alpha,0.1928900118850813,2025-09-24 15:59:23.583406,0.8882547981923957,64.14637927608723,-0.3104712870033506,1,,85
0.9154021177020741,Category B,0,Delta,-0.640954146351397,2025-05-09 15:59:23.583406,0.7248255605854094,82.9756395332927,-1.813169287885389,0,0.0,86
0.32875110965968446,Category C,0,Delta,-1.538282942130636,2025-06-14 15:59:23.583406,-0.8330942943013667,16.62325677994668,-0.2939863213824608,0,,87
-0.5297602037670388,Category B,0,Epsilon,-0.16515412302837496,2025-04-22 15:59:23.583406,1.191483357686506,98.20209344824181,0.96469837253932,1,0.0,88
0.5132674331133561,Category C,0,Gamma,1.5363175738180468,2025-08-25 15:59:23.583406,0.8162745882328386,68.69692899985719,-1.3628826232751212,1,0.0,89
0.09707754934804039,Category C,1,Delta,-1.4585764078459824,2025-02-03 15:59:23.583406,0.1470895818380148,78.23099060686643,-0.20707384281245925,1,0.0,90
0.9686449905328892,Category A,1,Epsilon,0.11939225039419937,2024-12-23 15:59:23.583406,-1.716303122872247,99.8866040037737,-0.8161878316167526,0,0.0,91
-0.7020530938773524,Category B,1,Delta,0.7975770632642244,2025-10-31 15:59:23.583406,-0.019920002477827964,50.899118161312146,1.7936891869269367,0,1.0,92
-0.3276621465977682,Category B,1,Beta,2.3000306851444514,2025-06-12 15:59:23.583406,1.7299307141653786,8.057834399528668,0.398686489854476,0,1.0,93
-0.39210815313215763,Category A,1,Alpha,-0.4929329824466878,2025-02-17 15:59:23.583406,0.22038281974204063,79.23888096695342,0.8503738461456807,0,0.0,94
-1.4635149481321186,Category C,1,Epsilon,-0.632000604604313,2025-04-20 15:59:23.583406,-0.376466527081863,87.20583673352974,0.29259562594411964,0,0.0,95
0.29612027706457605,Category C,0,Delta,-1.1666921959392664,2025-01-05 15:59:23.583406,-0.22845734308866938,17.07731786053114,0.7609838385960297,1,0.0,96
0.26105527217988933,Category A,0,Alpha,1.1405163348462193,2025-01-27 15:59:23.583406,-0.15925230681381658,3.3896047624114134,1.0806408688661575,0,0.0,97
0.00511345664246089,Category A,0,Gamma,-0.8674143292390752,2025-12-16 15:59:23.583406,-0.7996142137769388,14.44654401574157,0.038302457559657624,0,0.0,98
-0.23458713337514692,Category D,0,Delta,-0.37059643177535007,2025-05-23 15:59:23.583406,-0.04124482936281515,33.07267499591541,-0.5311862356047589,0,0.0,99
-1.4153707420504142,Category C,0,Epsilon,-1.8489378773712553,2025-08-02 15:59:23.583406,1.4427345295455496,92.50382270116111,-0.9352431146217951,0,0.0,100
-0.42064532276535904,Category D,1,Beta,0.883971842678526,2025-03-27 15:59:23.583406,1.329454878910979,1.2442521885942521,1.7587317808639307,0,0.0,101
-0.3427145165267695,Category B,1,Alpha,1.1582582807780262,2025-05-13 15:59:23.583406,-0.7543359103240641,80.57599167696057,0.8206786520216443,0,0.0,102
-0.8022772692216189,Category D,1,Alpha,0.8457750635843653,2025-02-01 15:59:23.583406,1.275897384550694,85.6306188849336,-2.2232019545565587,1,0.0,103
-0.16128571166600914,Category A,1,Beta,-1.605325281353718,2025-05-04 15:59:23.583406,0.7611413126527503,81.2941802792452,-0.24462376045354253,1,0.0,104
0.4040508568145384,Category A,1,Epsilon,0.6071510407793064,2025-09-05 15:59:23.583406,0.6333385376116621,9.139221208726097,0.41608360483421697,1,0.0,105
1.8861859012105302,Category A,0,Gamma,-1.672670384724001,2025-12-16 15:59:23.583406,0.431911881640134,68.23980988671974,1.672256155014476,0,1.0,106
0.17457781283183896,Category A,1,Beta,0.058040302064240386,2025-11-22 15:59:23.583406,-0.9303763787794554,95.43645872642232,-1.1026756504959747,1,0.0,107
0.25755039072276437,Category D,1,Gamma,0.2050775799837972,2025-06-10 15:59:23.583406,-0.4055781849571157,12.915914083698786,0.4263507397567929,0,0.0,108
-0.07444591576616721,Category D,1,Epsilon,0.31018321810826505,2025-07-10 15:59:23.583406,0.8329184031213258,4.136498023358911,-0.39973008584979985,1,0.0,109
-1.9187712152990415,Category D,0,Delta,0.5346365326374684,2025-12-05 15:59:23.583406,-1.2068703438749475,87.49224413750102,-1.196931303180339,0,0.0,110
-0.026513875449216878,Category A,0,Delta,-0.008033603559272125,2025-11-02 15:59:23.583406,-1.040775105395876,64.84803717191758,1.345429855199683,0,1.0,111
0.06023020994102644,Category A,0,Epsilon,-1.9624295127285525,2025-04-14 15:59:23.583406,0.30619742476590583,64.99711110831461,-0.9641702905754356,0,0.0,112
2.463242112485286,Category C,0,Gamma,0.5351210087995322,2025-02-18 15:59:23.583406,-0.7895326606591032,96.47871146380184,0.9707838844686022,0,1.0,113
-0.19236096478112252,Category C,0,Beta,0.0976081411277479,2025-09-23 15:59:23.583406,0.8238943537007667,77.2067927753307,-1.5945845606017306,1,0.0,114
0.30154734233361247,Category A,0,Epsilon,-0.9026197913712333,2025-04-03 15:59:23.583406,-0.7542179562565453,40.34704367785753,-0.49001338463422267,0,0.0,115
-0.03471176970524331,Category C,1,Epsilon,-1.5693974211366089,2025-10-19 15:59:23.583406,0.24438014486314683,44.14827061273388,0.5720338940794761,1,0.0,116
-1.168678037619532,Category B,1,Delta,1.5400221859243586,2025-03-26 15:59:23.583406,0.32807156465073123,15.324605017604947,0.7167772939802787,1,0.0,117
1.1428228145150205,Category B,1,Beta,1.2313005382906828,2025-11-09 15:59:23.583406,-0.4820946778974768,31.100936822970812,0.4368819542156062,1,0.0,118
0.7519330326867741,Category A,0,Delta,0.7059574073074546,2025-05-01 15:59:23.583406,-0.23964662965459338,45.09496783268409,0.9854187797952549,0,1.0,119
0.7910319470430469,Category D,0,Gamma,-0.6762999112347031,2025-12-18 15:59:23.583406,-0.6800114800399549,26.847457251046375,-0.2886013465439659,0,0.0,120
-0.9093874547947389,Category B,0,Gamma,-2.5169955522115175,2025-02-18 15:59:23.583406,-0.01860470565223647,91.67141196627824,1.392387477731943,1,,121
1.4027943109360992,Category B,0,Alpha,0.7646791754352351,2025-10-29 15:59:23.583406,-0.9616872400879266,2.168464688226077,0.3566171228019526,0,0.0,122
-1.4018510627922809,Category D,1,Epsilon,0.36668677385507503,2025-03-08 15:59:23.583406,-0.22350775149705865,59.11518687835642,0.7348066869560108,1,,123
0.5868570938002703,Category C,0,Beta,-0.3746623090721766,2025-06-12 15:59:23.583406,0.7484910077952158,77.38920477458902,0.36359218300493823,1,1.0,124
2.1904556258099785,Category D,0,Beta,1.1248063066978762,2025-09-02 15:59:23.583406,-1.136751079060671,73.4787906511812,0.4914360435091607,1,1.0,125
-0.9905363251306883,Category C,0,Delta,0.8479975339628499,2025-08-05 15:59:23.583406,-0.4870694119778939,64.729562953774,-1.0011457298973723,1,0.0,126
-0.5662977296027719,Category C,0,Delta,0.17609548823084945,2025-08-18 15:59:23.583406,0.518262409984949,41.623213965146306,-0.9416532664691915,0,0.0,127
0.09965136508764122,Category D,0,Beta,0.035058417871113794,2025-06-11 15:59:23.583406,-2.0776447816806622,91.92924603782838,-0.5411826974655312,0,0.0,128
-0.5034756541161992,Category C,1,Delta,0.05096771759968127,2025-07-09 15:59:23.583406,1.8555840363993372,33.56568745907632,0.5143166806835876,1,0.0,129
-1.5506634310661327,Category B,0,Alpha,0.6799398728347459,2025-01-16 15:59:23.583406,1.0452579140309335,75.26327850210924,-0.5886133737549228,1,0.0,130
0.06856297480602733,Category A,0,Epsilon,-0.8574763465429882,2025-05-26 15:59:23.583406,-1.5383355802373202,92.73844620804444,-0.29607586788903417,1,1.0,131
-1.0623037137261049,Category C,1,Alpha,0.4259831217850366,2025-03-26 15:59:23.583406,-2.1041957999317518,13.709978669033655,-0.072641155975098,0,0.0,132
0.4735924306351816,Category B,0,Gamma,-0.9205909444695907,2025-06-20 15:59:23.583406,0.029617587334061623,94.76102375389092,1.4178712889635696,1,1.0,133
-0.9194242342338032,Category D,0,Beta,1.3365551717522342,2025-01-07 15:59:23.583406,-1.1202441959021154,77.82723742345208,0.6027854507148103,0,0.0,134
1.5499344050175394,Category C,1,Alpha,0.5321285715752346,2025-09-07 15:59:23.583406,0.9614932901984118,62.042574641078616,-1.4613056753604075,0,,135
-0.7832532923362371,Category B,1,Alpha,-0.6882282616389296,2025-11-05 15:59:23.583406,0.39400216213168804,37.966471856871266,0.1596895222023469,1,0.0,136
-0.3220615162056756,Category C,1,Delta,0.08059582402974991,2025-10-20 15:59:23.583406,0.12337901633727054,90.52227709279623,-0.30342224084041586,0,0.0,137
0.8135172173696698,Category D,1,Delta,-0.8537863800280407,2025-04-05 15:59:23.583406,-0.5702563850236023,5.360250685177418,-0.2283266883618831,0,0.0,138
-1.2308643164339552,Category A,1,Delta,1.504112837700796,2025-03-01 15:59:23.583406,1.6000076397893528,43.751076489104925,0.0006444865420640978,0,1.0,139
0.22745993460412942,Category C,1,Gamma,1.6228759844712095,2025-11-06 15:59:23.583406,0.7534521007216852,75.9067558608252,1.1258415177578929,1,1.0,140
1.307142754282428,Category A,1,Alpha,0.696223682562848,2025-04-06 15:59:23.583406,0.6031658090206458,81.30290380325962,-0.8135053526605518,0,1.0,141
-1.6074832345612275,Category C,1,Epsilon,1.5566565676545774,2025-01-27 15:59:23.583406,1.2000559646274422,21.025571235749556,0.20388336641442903,1,0.0,142
0.1846338585323042,Category C,1,Delta,0.15179594887250042,2025-04-14 15:59:23.583406,-1.0188608634928693,5.712860549572223,0.290635618960042,1,,143
0.25988279424842353,Category D,1,Gamma,0.763512567174797,2025-04-29 15:59:23.583406,1.2847378690390905,80.48226437010653,-0.2213752329606596,1,1.0,144
0.7818228717773104,Category C,0,Gamma,1.2247245219097556,2025-07-27 15:59:23.583406,-0.2646082963626374,42.76733450439701,-0.6383225939858665,0,0.0,145
-1.236950710878082,Category B,1,Delta,-0.005743595515917001,2025-06-15 15:59:23.583406,0.3347296966024498,15.208849278174114,-0.7553368495097292,0,0.0,146
-1.3204566130842763,Category B,1,Beta,0.07110385731734516,2025-08-29 15:59:23.583406,-0.15646300967193336,9.471266462704966,-0.4206391597194392,1,0.0,147
0.5219415656168976,Category A,1,Alpha,0.9336566014288975,2025-03-20 15:59:23.583406,-1.8778656063735852,64.42331748083011,0.7376249175335946,1,0.0,148
0.29698467323318606,Category A,1,Delta,0.6464979655959932,2025-05-16 15:59:23.583406,0.9573482609722477,58.698968694628206,-0.35833767228446234,1,0.0,149
0.25049285034587654,Category B,1,Epsilon,-0.7554607202010528,2025-12-15 15:59:23.583406,-1.824483322907456,85.54504729344822,-0.09913892263989449,0,1.0,150
0.3464482094969757,Category A,0,Alpha,-2.186829371271469,2025-06-09 15:59:23.583406,-0.966520600012575,4.125134214975931,-1.1569709817762763,0,0.0,151
-0.6800247215784908,Category A,0,Gamma,-0.17552806259704828,2025-03-17 15:59:23.583406,-0.45282463042812127,86.97429608358578,-0.4743487584819543,1,0.0,152
0.23225369716100355,Category B,0,Epsilon,-2.096914179225179,2025-10-28 15:59:23.583406,-1.953615546009279,88.83706783115984,0.22935596835881453,0,1.0,153
0.29307247329868125,Category B,1,Alpha,-0.9910173361055483,2025-04-07 15:59:23.583406,-1.100622622803708,45.18366806879004,-1.6672228528118223,1,,154
-0.7143514180263678,Category B,1,Epsilon,-0.8742869572003843,2025-04-16 15:59:23.583406,0.2448200907840314,8.589978334057392,1.0448929344199867,1,0.0,155
1.8657745111447566,Category D,0,Gamma,-0.5686423109401264,2025-02-03 15:59:23.583406,-0.34665119153553686,94.72757725562917,-0.5928612884718959,0,,156
0.4738329209117875,Category D,1,Delta,0.8204381441635414,2025-07-31 15:59:23.583406,-0.2641528737251507,8.130960627488918,1.762987560323396,1,,157
-1.1913034972026486,Category B,1,Epsilon,1.0376795407302604,2025-12-08 15:59:23.583406,-0.91500645098859,59.47685573417201,0.41998460851486685,1,0.0,158
0.6565536086338297,Category C,0,Delta,0.5087407198072074,2025-08-28 15:59:23.583406,0.0461813237578895,49.82249376460928,-1.834847964094052,1,0.0,159
-0.9746816702273214,Category B,1,Gamma,0.6325069760618053,2025-06-30 15:59:23.583406,-0.32524802519659896,83.67355917647778,0.2775278526978415,1,0.0,160
0.787084603742452,Category D,1,Gamma,0.6561204563686461,2025-10-04 15:59:23.583406,-1.640965401018367,50.758078417890005,-0.31802401374707556,0,0.0,161
1.158595579007404,Category A,1,Epsilon,-2.496829991220924,2024-12-30 15:59:23.583406,-0.20091866957092785,47.44290788889863,0.28998375838353535,0,1.0,162
-0.8206823183517105,Category C,1,Epsilon,0.010197682007116406,2025-03-13 15:59:23.583406,-1.2419118269181406,88.18436449151031,1.61673577565959,1,1.0,163
0.9633761292443218,Category C,1,Gamma,-1.7964587211700052,2025-12-03 15:59:23.583406,0.8976971119425649,96.43699819371876,0.7049721939951186,1,0.0,164
0.4127809269364983,Category A,1,Epsilon,0.5091394756715406,2025-11-28 15:59:23.583406,-0.3915067346986043,55.37774073148189,-0.22572578417063907,0,,165
0.82206015999449,Category C,1,Epsilon,-2.093108147319697,2025-08-19 15:59:23.583406,2.521524430730786,46.017669153330246,-1.396875939026269,0,0.0,166
1.8967929826539474,Category A,0,Epsilon,-0.18043853535069926,2025-01-14 15:59:23.583406,0.9669025365214522,83.27841917822582,0.8727779708281217,1,1.0,167
-0.2453881160028705,Category D,0,Epsilon,0.5477697760195868,2025-03-21 15:59:23.583406,-0.13026917528716864,83.2782526775933,0.5097333240450254,1,0.0,168
-0.7537361643574896,Category C,1,Alpha,-1.117757948316312,2025-11-25 15:59:23.583406,0.5794788332239186,32.61878989244788,1.1579021180919287,1,0.0,169
-0.8895144296255233,Category C,1,Gamma,0.9617159605132203,2025-02-09 15:59:23.583406,-2.089799188711629,58.04614188677838,-0.14286322814154426,1,0.0,170
-0.8158102849654383,Category A,0,Gamma,0.5066221699517468,2025-11-12 15:59:23.583406,0.9623794069097557,16.25758115420436,0.29510906685342003,1,0.0,171
-0.0771017094141042,Category A,0,Beta,0.38082469583790973,2025-01-13 15:59:23.583406,-0.8202904971574921,63.918656948552915,-0.24626370303415748,0,0.0,172
